target_seed,condition,source_seed,control_id,heads_json,baseline_loss,ablated_loss,loss_delta,baseline_target_logit,ablated_target_logit,target_logit_delta
3,source_aligned,9,,"[[0, 1], [1, 2]]",2.2357551604509354,3.5075458884239197,1.2717907279729843,224.9958267211914,222.9653263092041,-2.0305004119873047
4,own_top,,,"[[0, 4], [1, 9]]",2.4865114241838455,4.6776876747608185,2.191176250576973,261.88609504699707,259.2833957672119,-2.6026992797851562
4,own_random,,0,"[[0, 9], [1, 2]]",2.4865114241838455,2.4469148963689804,-0.03959652781486511,261.88609504699707,260.850191116333,-1.0359039306640625
4,own_random,,1,"[[0, 5], [1, 3]]",2.4865114241838455,3.1129805147647858,0.6264690905809402,261.88609504699707,260.11769676208496,-1.7683982849121094
4,own_random,,2,"[[0, 11], [1, 1]]",2.4865114241838455,2.8557573407888412,0.3692459166049957,261.88609504699707,259.49893951416016,-2.387155532836914
4,own_random,,3,"[[0, 2], [1, 6]]",2.4865114241838455,2.454020857810974,-0.0324905663728714,261.88609504699707,262.2901611328125,0.4040660858154297
4,own_random,,4,"[[0, 2], [1, 4]]",2.4865114241838455,2.5389949828386307,0.052483558654785156,261.88609504699707,261.92857551574707,0.04248046875
4,own_random,,5,"[[0, 1], [1, 0]]",2.4865114241838455,2.5418782234191895,0.05536679923534393,261.88609504699707,261.82904624938965,-0.057048797607421875
4,own_random,,6,"[[0, 7], [1, 2]]",2.4865114241838455,2.338388055562973,-0.1481233686208725,261.88609504699707,261.2957019805908,-0.59039306640625
4,own_random,,7,"[[0, 1], [1, 5]]",2.4865114241838455,2.4163190126419067,-0.07019241154193878,261.88609504699707,261.32884979248047,-0.5572452545166016
4,source_same_index,1,,"[[0, 7], [1, 3]]",2.4865114241838455,2.6849604845046997,0.1984490603208542,261.88609504699707,258.5487308502197,-3.3373641967773438
4,source_aligned,1,,"[[0, 7], [1, 10]]",2.4865114241838455,2.304463043808937,-0.18204838037490845,261.88609504699707,260.5938205718994,-1.2922744750976562
4,source_same_index,2,,"[[0, 1], [1, 1]]",2.4865114241838455,2.680552661418915,0.19404123723506927,261.88609504699707,258.533727645874,-3.352367401123047
4,source_aligned,2,,"[[0, 0], [1, 9]]",2.4865114241838455,4.807532995939255,2.3210215717554092,261.88609504699707,259.24971771240234,-2.6363773345947266
4,source_same_index,3,,"[[0, 1], [1, 2]]",2.4865114241838455,2.4154522120952606,-0.0710592120885849,261.88609504699707,260.7960891723633,-1.090005874633789
4,source_aligned,3,,"[[0, 7], [1, 9]]",2.4865114241838455,3.579276278614998,1.0927648544311523,261.88609504699707,259.6791591644287,-2.2069358825683594
4,source_same_index,5,,"[[0, 7], [1, 2]]",2.4865114241838455,2.338388055562973,-0.1481233686208725,261.88609504699707,261.2957019805908,-0.59039306640625
4,source_aligned,5,,"[[0, 4], [1, 9]]",2.4865114241838455,4.6776876747608185,2.191176250576973,261.88609504699707,259.2833957672119,-2.6026992797851562
4,source_same_index,6,,"[[0, 7], [1, 10]]",2.4865114241838455,2.304463043808937,-0.18204838037490845,261.88609504699707,260.5938205718994,-1.2922744750976562
4,source_aligned,6,,"[[0, 7], [1, 7]]",2.4865114241838455,2.7632685005664825,0.276757076382637,261.88609504699707,261.9716911315918,0.08559608459472656
4,source_same_index,7,,"[[0, 1], [1, 6]]",2.4865114241838455,2.4318976551294327,-0.05461376905441284,261.88609504699707,261.03210067749023,-0.8539943695068359
4,source_aligned,7,,"[[0, 7], [1, 9]]",2.4865114241838455,3.579276278614998,1.0927648544311523,261.88609504699707,259.6791591644287,-2.2069358825683594
4,source_same_index,8,,"[[0, 7], [1, 3]]",2.4865114241838455,2.6849604845046997,0.1984490603208542,261.88609504699707,258.5487308502197,-3.3373641967773438
4,source_aligned,8,,"[[0, 7], [1, 9]]",2.4865114241838455,3.579276278614998,1.0927648544311523,261.88609504699707,259.6791591644287,-2.2069358825683594
4,source_same_index,9,,"[[0, 2], [1, 10]]",2.4865114241838455,2.43649260699749,-0.05001881718635559,261.88609504699707,260.8911075592041,-0.9949874877929688
4,source_aligned,9,,"[[0, 7], [1, 9]]",2.4865114241838455,3.579276278614998,1.0927648544311523,261.88609504699707,259.6791591644287,-2.2069358825683594
5,own_top,,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
5,own_random,,0,"[[0, 5], [1, 4]]",1.9906346499919891,1.8763584047555923,-0.11427624523639679,62.946953773498535,62.86536502838135,-0.0815887451171875
5,own_random,,1,"[[0, 2], [1, 10]]",1.9906346499919891,1.8451186567544937,-0.14551599323749542,62.946953773498535,62.87788486480713,-0.06906890869140625
5,own_random,,2,"[[0, 10], [1, 0]]",1.9906346499919891,2.165446251630783,0.17481160163879395,62.946953773498535,61.24249458312988,-1.7044591903686523
