step,next_router_supervision_weight,train_loss,config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean,condition,label,supervision_end_step
1600,0.0,0.0003540616307873279,weak_token_router,3,[64],0.0003631775689427741,0.0003962784103350714,0.0003300767202745192,1.0,1.0,0.3049956590839429,0.08888714508793782,0.14882071951433318,0.18147596607013838,0.7743309833623768,0.2256690166376232,0.4505667964877991,0.5494332035122008,0,1,False,True,0.32376418687457764,0.5779918283224106,0.4220081716775894,0.42073407024145126,0.5792659223079681,0.6784086674451828,0.6767019331455231,0.6791843622922897,0.48171544075012207,0.5182846039533615,0.03656916320323944,0.15725775435566902,True,0.5494662225246429,anneal_label_end800,end 800,800
0,0.05,nan,weak_token_router,4,[64],5.235717177391052,5.22825014591217,5.243184208869934,0.005859375,0.00537109375,0.0014687776565551758,0.0,0.0007851123809814453,0.0005245208740234375,1.0,0.0,0.5994902603313308,0.4005097396686692,0,0,True,False,0.4005097396686692,0.4505210444331169,0.5494789630174637,0.4505210444331169,0.5494789630174637,0.6296617388725281,0.6296617388725281,0.6295198500156403,0.44274938851594925,0.5572506785392761,0.11450129002332687,0.0,False,0.7644207328557968,anneal_label_end800,end 800,800
50,0.05,4.942992210388184,weak_token_router,4,[64],4.8993905782699585,4.878267168998718,4.920513987541199,0.0498046875,0.046630859375,0.11636126041412354,0.1207273006439209,0.09240949153900146,0.12112867832183838,0.4907923853215161,0.509207614678484,0.4327539736770413,0.5672460263229587,1,1,True,False,0.05803841164447476,0.5003484338521957,0.49965157359838486,0.45334649085998535,0.5466535091400146,0.675322949886322,0.6710461527109146,0.6731657087802887,0.4710276275873184,0.5289724171161652,0.05794478952884674,0.04700193926692009,True,0.6649872064590454,anneal_label_end800,end 800,800
100,0.05,4.085150241851807,weak_token_router,4,[64],4.018763899803162,3.753788411617279,4.283739328384399,0.267333984375,0.13623046875,0.5862798094749451,0.534777820110321,0.3340339660644531,0.38458847999572754,0.5229702684346732,0.4770297315653268,0.46482540017471097,0.535174599825289,0,1,False,True,0.058144868259962235,0.5327811688184738,0.4672188460826874,0.46322863548994064,0.5367713570594788,0.6857768297195435,0.6852914392948151,0.6852052062749863,0.48402898758649826,0.5159710645675659,0.03194207698106766,0.06955252215266228,True,0.6304743140935898,anneal_label_end800,end 800,800
200,0.05,1.5799120664596558,weak_token_router,4,[64],1.5456725060939789,0.588775098323822,2.5025699734687805,0.891845703125,0.402099609375,1.4696000814437866,1.6149613857269287,0.9439108371734619,1.3438321352005005,0.4764372819555978,0.5235627180444021,0.41259479258457843,0.5874052074154216,1,1,True,False,0.06384248937101941,0.50666743516922,0.4933325722813606,0.4511406719684601,0.5488593280315399,0.6916373819112778,0.6852719485759735,0.6881521046161652,0.4688056632876396,0.5311943888664246,0.06238872557878494,0.05552675947546959,True,0.6418985277414322,anneal_label_end800,end 800,800
400,0.05,0.04049033671617508,weak_token_router,4,[64],0.009216085774824023,0.01159598515368998,0.006836186163127422,0.9990234375,0.999755859375,0.6653729320969433,0.7503132165875286,0.47406065184623003,1.0066874222829938,0.4700003123681346,0.5299996876318653,0.32014942995958884,0.6798505700404112,1,1,True,False,0.1498508824085458,0.5425862371921539,0.45741377025842667,0.4300123453140259,0.5699876546859741,0.686666414141655,0.673002228140831,0.6784266531467438,0.4469284862279892,0.5530715733766556,0.10614308714866638,0.11257388815283775,True,0.5922863781452179,anneal_label_end800,end 800,800
401,0.05,0.04154752939939499,weak_token_router,4,[64],0.009256603429093957,0.0114781076554209,0.007035098853521049,0.9990234375,0.999755859375,0.6646574770566076,0.7465014492627233,0.4732239843579009,0.998434700188227,0.4710011499485795,0.5289988500514206,0.3215582453507875,0.6784417546492125,1,1,True,False,0.149442904597792,0.5428292155265808,0.4571707993745804,0.4296981021761894,0.5703019052743912,0.6866106241941452,0.672855332493782,0.6783051639795303,0.446684755384922,0.5533152967691422,0.10663054138422012,0.11313110962510109,True,0.5918137431144714,anneal_label_end800,end 800,800
600,0.05,0.029965395107865334,weak_token_router,4,[64],0.00490243686363101,0.005406425101682544,0.004398448392748833,0.999267578125,0.999267578125,0.5392652146983892,0.4964884214568883,0.2730953488498926,0.9702740479260683,0.5206500811333323,0.4793499188666677,0.21964136286289895,0.7803586371371011,0,1,False,True,0.3010087182704334,0.5973622798919678,0.4026377275586128,0.36846236139535904,0.6315376162528992,0.6640912294387817,0.630407303571701,0.6416608393192291,0.40589722990989685,0.5941028147935867,0.18820558488368988,0.22889990359544754,True,0.5013149529695511,anneal_label_end800,end 800,800
800,0.0,0.02605438604950905,weak_token_router,4,[64],0.003889473795425147,0.0052974201389588416,0.002481527451891452,0.998779296875,0.999755859375,0.47280892956769094,0.3329118065885268,0.16166201996384189,0.8721188979106955,0.5868148954726915,0.41318510452730856,0.15637938093906822,0.8436206190609318,0,1,False,True,0.4304355145336233,0.6217750012874603,0.37822500616312027,0.3378989025950432,0.6621011048555374,0.6515433490276337,0.608015850186348,0.6303717643022537,0.3987020403146744,0.6012980043888092,0.20259596407413483,0.28387609869241714,True,0.45806773006916046,anneal_label_end800,end 800,800
801,0.0,0.0025826585479080677,weak_token_router,4,[64],0.0038818654138594866,0.005159385793376714,0.0026043448015116155,0.99853515625,0.999755859375,0.4763277393649332,0.32939178467495367,0.1618810203508474,0.8711095359758474,0.5911830670015548,0.4088169329984453,0.15671103608777884,0.8432889639122212,0,1,False,True,0.43447203091377595,0.6222275495529175,0.3777724578976631,0.33753039687871933,0.6624696105718613,0.6512522250413895,0.6076395958662033,0.6300713121891022,0.39852189272642136,0.6014781594276428,0.20295626670122147,0.28469715267419815,True,0.4574742764234543,anneal_label_end800,end 800,800
1000,0.0,0.0025766596663743258,weak_token_router,4,[64],0.001996100414544344,0.0022253650531638414,0.001766835746821016,0.999755859375,0.999755859375,0.3226840314164292,0.27763951240922324,0.13599982351297513,0.5377816805266775,0.5375168685873563,0.4624831314126438,0.20184558747544873,0.7981544125245512,0,1,False,True,0.33567128111190747,0.5788993388414383,0.4211006537079811,0.379619263112545,0.6203807294368744,0.6758673936128616,0.6502567380666733,0.665608361363411,0.4313179552555084,0.5686820894479752,0.13736413419246674,0.19928007572889328,True,0.518661841750145,anneal_label_end800,end 800,800
1200,0.0,0.000572101678699255,weak_token_router,4,[64],0.0005638309085043147,0.0005817398196086287,0.000545921953744255,1.0,1.0,0.21728257986251265,0.24719806539360434,0.09659990739601199,0.4503203823842341,0.46779684381187064,0.5322031561881294,0.17662520334512744,0.8233747966548726,1,1,True,False,0.29117164046674315,0.5615327507257462,0.43846724927425385,0.38701874762773514,0.6129812747240067,0.6820948868989944,0.6573287397623062,0.6713752448558807,0.43536601960659027,0.5646340250968933,0.12926800549030304,0.1745140142738819,True,0.5382385551929474,anneal_label_end800,end 800,800
1201,0.0,0.0005827496061101556,weak_token_router,4,[64],0.0005619705334538594,0.0005791521107312292,0.00054478898528032,1.0,1.0,0.21699792533763684,0.24703163295635022,0.09651597522315569,0.4499557067465503,0.46763815248199614,0.5323618475180039,0.1766166087056385,0.8233833912943614,1,1,True,False,0.2910215437763576,0.5615026652812958,0.4384973421692848,0.3870580196380615,0.6129419952630997,0.6821062862873077,0.6573575884103775,0.6713962405920029,0.4353961944580078,0.5646038502454758,0.12920765578746796,0.17444464936852455,True,0.5382923781871796,anneal_label_end800,end 800,800
1400,0.0,0.0004207814927212894,weak_token_router,4,[64],0.0004145170751144178,0.0004323707617004402,0.0003966634103562683,1.0,1.0,0.18724462895625038,0.2243336005412857,0.0838492437324021,0.39023749335319735,0.4549429866221127,0.5450570133778874,0.1768647742559872,0.8231352257440128,1,1,True,False,0.27807821236612545,0.5586002469062805,0.4413997679948807,0.3960674926638603,0.6039325296878815,0.683530405163765,0.6629769951105118,0.6751334816217422,0.4421776980161667,0.5578223317861557,0.11564463376998901,0.1625327579677105,True,0.5474909842014313,anneal_label_end800,end 800,800
1600,0.0,0.018361631780862808,weak_token_router,4,[64],0.015953763155266643,0.018113124184310436,0.013794401776976883,0.994873046875,0.997314453125,0.3593610795214772,0.36355088371783495,0.16198719094973058,0.541566779720597,0.49710213386317226,0.5028978661368277,0.2302413143875707,0.7697586856124293,1,1,True,False,0.2668608194756016,0.5551313608884811,0.44486863166093826,0.4129798784852028,0.5870201587677002,0.6812697201967239,0.6657975167036057,0.6742851138114929,0.44776345044374466,0.5522365719079971,0.10447312146425247,0.14215150475502014,True,0.5676281750202179,anneal_label_end800,end 800,800
0,0.05,nan,weak_token_router,5,[64],5.244903326034546,5.241445779800415,5.248360633850098,0.006103515625,0.00537109375,0.002376079559326172,0.0,0.00032639503479003906,0.0,1.0,0.0,1.0,0.0,0,0,True,False,0.0,0.4957878738641739,0.5042121261358261,0.4957878738641739,0.5042121261358261,0.6050717681646347,0.6050717681646347,0.6065274029970169,0.4969962388277054,0.5030038058757782,0.006780937314033508,0.0,False,0.7978568077087402,anneal_label_end800,end 800,800
50,0.05,4.966359615325928,weak_token_router,5,[64],4.90974497795105,4.8981159925460815,4.9213738441467285,0.04052734375,0.033935546875,0.13509714603424072,0.09364473819732666,0.10885190963745117,0.10183954238891602,0.5906095706437166,0.4093904293562835,0.5166413188126341,0.4833586811873659,0,0,True,False,0.07396825183108244,0.5399958491325378,0.46000415831804276,0.4872295930981636,0.512770414352417,0.6686516255140305,0.6712426245212555,0.6712069660425186,0.5121414959430695,0.48785853385925293,0.02428296208381653,0.05276625603437424,True,0.6627689301967621,anneal_label_end800,end 800,800
100,0.05,4.112210750579834,weak_token_router,5,[64],4.0464768409729,3.8018504977226257,4.29110324382782,0.26806640625,0.135986328125,0.5987452864646912,0.48321419954299927,0.3389993906021118,0.364416241645813,0.5533897472205677,0.4466102527794323,0.48193326258440133,0.5180667374155987,0,1,False,True,0.07145648463616638,0.5302186161279678,0.46978136897087097,0.45429304242134094,0.5457069724798203,0.6839953511953354,0.681662917137146,0.6846171468496323,0.4883856996893883,0.5116143375635147,0.023228637874126434,0.07592558860778809,True,0.6264877170324326,anneal_label_end800,end 800,800
200,0.05,1.4915555715560913,weak_token_router,5,[64],1.4160777032375336,0.5180356055498123,2.314119815826416,0.920166015625,0.451171875,1.3775106817483902,1.3400519341230392,0.910784900188446,1.2722616791725159,0.5068919750747564,0.4931080249252437,0.4172081845615305,0.5827918154384695,0,1,False,True,0.08968379051322581,0.4972168132662773,0.5027832239866257,0.4431244656443596,0.5568755567073822,0.6916754245758057,0.6833141148090363,0.6877482533454895,0.4636986330151558,0.5363014042377472,0.0726027712225914,0.05409234017133713,False,0.6441585868597031,anneal_label_end800,end 800,800
400,0.05,0.04062521830201149,weak_token_router,5,[64],0.009012465132400393,0.00947150168940425,0.008553428924642503,0.99951171875,0.999267578125,0.5609152955003083,0.5974800777621567,0.36633451434317976,0.8195900336140767,0.4842174860562207,0.5157825139437793,0.30890204184927905,0.691097958150721,1,1,True,False,0.17531544420694167,0.5512827932834625,0.44871722906827927,0.43052988499403,0.5694701075553894,0.6846134811639786,0.6699970662593842,0.6767118275165558,0.4481572359800339,0.5518428087234497,0.10368557274341583,0.12075289338827133,True,0.5861538350582123,anneal_label_end800,end 800,800
401,0.05,0.03642694652080536,weak_token_router,5,[64],0.009134724154137075,0.009576201671734452,0.008693247218616307,0.99951171875,0.9990234375,0.563961818581447,0.5957790908869356,0.3676468812627718,0.8206065305275843,0.4862825946529413,0.5137174053470587,0.3094010735545322,0.6905989264454678,1,1,True,False,0.17688152109840913,0.5513112097978592,0.448688805103302,0.4300944432616234,0.5699055790901184,0.6845846027135849,0.6698197722434998,0.6765975207090378,0.44787395000457764,0.552126094698906,0.10425214469432831,0.12121677026152611,True,0.5857728570699692,anneal_label_end800,end 800,800
600,0.05,0.034674208611249924,weak_token_router,5,[64],0.009974121581763029,0.011229664087295532,0.008718578959815204,0.9970703125,0.998291015625,0.5395440310239792,0.4001643657684326,0.22108834714163095,0.7597083012806252,0.5741611257978024,0.42583887420219757,0.22541711117924537,0.7745828888207547,0,1,False,True,0.3487440146185571,0.610589861869812,0.3894101530313492,0.37536003440618515,0.6246400028467178,0.6574149429798126,0.6324160844087601,0.6459011882543564,0.4176320806145668,0.5823679715394974,0.16473589092493057,0.23522983863949776,True,0.4966191351413727,anneal_label_end800,end 800,800
800,0.0,0.03130899742245674,weak_token_router,5,[64],0.0069837248884141445,0.008290071797091514,0.005677377805113792,0.998779296875,0.9990234375,0.49105778633384034,0.2584296047571115,0.11421308293938637,0.8141083661466837,0.6551915244618831,0.3448084755381169,0.12303182593898787,0.8769681740610121,0,1,False,True,0.5321596985228952,0.6422926634550095,0.3577073663473129,0.3199240267276764,0.6800759881734848,0.6386989206075668,0.5963794738054276,0.6283609122037888,0.40232356637716293,0.5976764857769012,0.1953529193997383,0.32236862927675247,True,0.4272715076804161,anneal_label_end800,end 800,800
801,0.0,0.0038882817607373,weak_token_router,5,[64],0.006701591773889959,0.007909448118880391,0.005493735312484205,0.998291015625,0.998779296875,0.49217663588933647,0.2582459736149758,0.11434778815601021,0.8123365441570058,0.6558659476084299,0.3441340523915702,0.12339454134354107,0.8766054586564589,0,1,False,True,0.5324714062648888,0.6425777226686478,0.35742226988077164,0.3197179436683655,0.6802820563316345,0.6385256350040436,0.5962393283843994,0.6282930821180344,0.4023639187216759,0.5976361185312271,0.19527219980955124,0.3228597827255726,True,0.42687834054231644,anneal_label_end800,end 800,800
1000,0.0,0.0009948569349944592,weak_token_router,5,[64],0.0011751918063964695,0.0013816753926221281,0.0009687082638265565,1.0,1.0,0.23545834547257982,0.22584200775600038,0.0773651724884985,0.505755999518442,0.5104230764720599,0.48957692352794013,0.132674264290952,0.867325735709048,0,1,False,True,0.3777488121811079,0.5731722116470337,0.4268278032541275,0.3607504442334175,0.6392495632171631,0.6767480671405792,0.6427625119686127,0.6636311411857605,0.42992139607667923,0.5700786262750626,0.14015723019838333,0.21242176368832588,True,0.5075733661651611,anneal_label_end800,end 800,800
1200,0.0,0.0005897177616134286,weak_token_router,5,[64],0.0010277014807797968,0.0014899992675054818,0.0005654036795021966,0.999755859375,1.0,0.1927059716254007,0.17742657053167932,0.0639457371289609,0.37013485135685187,0.5206404454532357,0.47935955454676427,0.1473130539009368,0.8526869460990633,0,1,False,True,0.373327391552299,0.5675343871116638,0.43246564269065857,0.37520530074834824,0.6247947216033936,0.6798317730426788,0.6530816406011581,0.669743612408638,0.43954381346702576,0.5604562312364578,0.12091241776943207,0.19232908263802528,True,0.5227802395820618,anneal_label_end800,end 800,800
1201,0.0,0.000983231351710856,weak_token_router,5,[64],0.0008996903779916465,0.0012352613994153216,0.000564119327464141,0.999755859375,1.0,0.19312490166339558,0.1761742571106879,0.06383494146575686,0.36963229019602295,0.5229497470410935,0.4770502529589065,0.14726589878785845,0.8527341012121415,0,1,False,True,0.3756838482532351,0.5675195753574371,0.43248042464256287,0.3752613514661789,0.6247386336326599,0.679840013384819,0.6531163603067398,0.6697648614645004,0.43957730382680893,0.5604227483272552,0.12084544450044632,0.19225821644067764,True,0.5228351205587387,anneal_label_end800,end 800,800
1400,0.0,0.00044933566823601723,weak_token_router,5,[64],0.0004714222377515398,0.0005181880915188231,0.00042465638398425654,1.0,1.0,0.16096609809756046,0.15438868456840282,0.05889275360823376,0.3173156945777009,0.5104285932712882,0.4895714067287118,0.15654287906667905,0.8434571209333209,0,1,False,True,0.3538857142046091,0.5627444088459015,0.4372555986046791,0.38382553309202194,0.6161744594573975,0.6817295849323273,0.6589101254940033,0.6731112599372864,0.44546082615852356,0.5545392036437988,0.10907837748527527,0.17891886830329895,True,0.5332769453525543,anneal_label_end800,end 800,800
1600,0.0,0.0012447736226022243,weak_token_router,5,[64],0.0014641133893746883,0.001786779219401069,0.0011414475593483075,0.99951171875,0.999755859375,0.23039035165857058,0.16696586499165278,0.08166006953979377,0.27645599098468665,0.5798080966262418,0.42019190337375817,0.2280268285655722,0.7719731714344278,0,1,False,True,0.35178126806066956,0.5676985532045364,0.43230146914720535,0.4092075005173683,0.5907924920320511,0.6796213239431381,0.6697762310504913,0.6778995245695114,0.4651246964931488,0.5348753780126572,0.06975068151950836,0.15849103778600693,True,0.5503140538930893,anneal_label_end800,end 800,800
0,0.05,nan,weak_token_router,1,[64],5.239086270332336,5.238911032676697,5.239261507987976,0.00634765625,0.00634765625,0.0,0.0018684864044189453,0.0009295940399169922,0.0001399517059326172,0.0,1.0,0.8691484618814088,0.13085153811859118,1,0,False,False,0.8691484618814088,0.5255981236696243,0.4744018688797951,0.5255981236696243,0.4744018688797951,0.6263729780912399,0.6263729780912399,0.626545175909996,0.5342802554368973,0.4657197818160057,0.06856047362089157,0.0,False,0.7685650736093521,anneal_label_end1200,end 1200,1200
50,0.05,4.972299098968506,weak_token_router,1,[64],4.925898432731628,4.9138206243515015,4.937975883483887,0.037841796875,0.0322265625,0.1107560396194458,0.1004173755645752,0.08470284938812256,0.11188995838165283,0.5244790852244855,0.47552091477551456,0.43085426343427485,0.5691457365657252,0,1,False,True,0.09362482179021064,0.5305614024400711,0.4694385901093483,0.4669462814927101,0.5330537408590317,0.6710425615310669,0.6706586629152298,0.6732814759016037,0.5028358101844788,0.49716421216726303,0.005671598017215729,0.06361513584852219,True,0.6500061005353928,anneal_label_end1200,end 1200,1200
100,0.05,4.110150337219238,weak_token_router,1,[64],4.049561858177185,3.7774925231933594,4.321631073951721,0.284912109375,0.127685546875,0.6241300106048584,0.4625612497329712,0.31436872482299805,0.35173869132995605,0.5743397719153731,0.4256602280846269,0.47194899381034894,0.5280510061896511,0,1,False,True,0.10239077810502417,0.5568062663078308,0.443193756043911,0.45925741642713547,0.5407426059246063,0.6794770956039429,0.682723194360733,0.68421271443367,0.49686242640018463,0.5031376481056213,0.0062752217054367065,0.09754884988069534,True,0.6061341613531113,anneal_label_end1200,end 1200,1200
200,0.05,1.410799264907837,weak_token_router,1,[64],1.3222732245922089,0.40304093062877655,2.24150550365448,0.940185546875,0.484619140625,1.8149953037500381,0.8116325289011002,1.0675604939460754,1.1837204098701477,0.6909982758836855,0.3090017241163145,0.4742013722660807,0.5257986277339193,0,1,False,True,0.21679690361760476,0.5574063956737518,0.44259361922740936,0.45272471755743027,0.5472752749919891,0.6841156184673309,0.6768530607223511,0.6848584115505219,0.48216812312602997,0.5178319215774536,0.035663798451423645,0.10468166694045067,True,0.5997799187898636,anneal_label_end1200,end 1200,1200
400,0.05,0.040282100439071655,weak_token_router,1,[64],0.009270993992686272,0.009831220260821283,0.008710767608135939,0.99951171875,0.9990234375,0.8115986284101382,0.3603348952019587,0.553722043056041,0.5224107545800507,0.6925295778796857,0.3074704221203143,0.5145480597491178,0.48545194025088223,0,0,True,False,0.17798151813056795,0.5682507008314133,0.43174930661916733,0.44601713865995407,0.5539828687906265,0.6808944046497345,0.6746214032173157,0.6800956279039383,0.4720029905438423,0.5279970616102219,0.05599407106637955,0.1222335621714592,True,0.5846851319074631,anneal_label_end1200,end 1200,1200
401,0.05,0.048005111515522,weak_token_router,1,[64],0.007784849498420954,0.008517235633917153,0.00705246371217072,0.999755859375,0.999755859375,0.805257439496927,0.3559469952015206,0.5495549018960446,0.5147046248894185,0.6934674166190588,0.30653258338094125,0.5163730162284238,0.48362698377157615,0,0,True,False,0.17709440039063493,0.5684091746807098,0.43159081786870956,0.4456266984343529,0.5543732941150665,0.6808356791734695,0.6744659543037415,0.6799598187208176,0.47170743346214294,0.5282925963401794,0.0565851628780365,0.12278247624635696,True,0.5842271894216537,anneal_label_end1200,end 1200,1200
600,0.05,0.03516315668821335,weak_token_router,1,[64],0.005900467047467828,0.00681878556497395,0.004982148529961705,0.99853515625,0.99951171875,0.6794072247575969,0.233656921191141,0.3386523376684636,0.5085052873473614,0.7440958313521828,0.25590416864781723,0.39975127139077277,0.6002487286092272,0,1,False,True,0.34434455996141,0.6062794476747513,0.3937205746769905,0.3763757646083832,0.623624250292778,0.6632197052240372,0.6375852227210999,0.6546101719141006,0.4373287782073021,0.5626712590456009,0.1253424808382988,0.2299036793410778,True,0.49820007383823395,anneal_label_end1200,end 1200,1200
800,0.05,0.024885326623916626,weak_token_router,1,[64],0.0035386745003052056,0.003967848373576999,0.0031095005688257515,0.99951171875,0.999755859375,0.6634138256777078,0.11108323116786778,0.18354976474074647,0.482849626976531,0.8565737207313671,0.1434262792686329,0.2754350724536948,0.7245649275463052,0,1,False,True,0.5811386482776723,0.6502131670713425,0.3497868552803993,0.3238108679652214,0.6761891543865204,0.6392232030630112,0.6046504378318787,0.6368904709815979,0.4295722618699074,0.5704277902841568,0.14085552841424942,0.32640229910612106,True,0.4208281487226486,anneal_label_end1200,end 1200,1200
801,0.05,0.02469625324010849,weak_token_router,1,[64],0.0037531445850618184,0.004082057508639991,0.0034242317778989673,0.99951171875,0.999755859375,0.6575612836750224,0.11297426011878997,0.18404258706141263,0.4859681158559397,0.8533821560488315,0.14661784395116853,0.2746860404767516,0.7253139595232484,0,1,False,True,0.5786961155720799,0.6507495641708374,0.3492504209280014,0.3233693391084671,0.6766306459903717,0.6388740092515945,0.6042531579732895,0.6366663426160812,0.4294644445180893,0.5705355703830719,0.1410711258649826,0.3273802250623703,True,0.4200998768210411,anneal_label_end1200,end 1200,1200
1000,0.05,0.020898841321468353,weak_token_router,1,[64],0.0056320036528632045,0.005890877160709351,0.00537313031964004,0.999267578125,0.9990234375,0.8521298159030266,0.07108782307477668,0.11701477249152958,0.6899451066274196,0.9229999297311023,0.0770000702688977,0.14500692725800451,0.8549930727419954,0,1,False,True,0.7779930024730979,0.7224877625703812,0.2775122597813606,0.26592157036066055,0.7340784221887589,0.5808651894330978,0.5587888211011887,0.6087590754032135,0.4303419813513756,0.5696580559015274,0.13931607455015182,0.4565661773085594,True,0.3234085515141487,anneal_label_end1200,end 1200,1200
1200,0.0,0.017489179968833923,weak_token_router,1,[64],0.0032421455543953925,0.004465484467800707,0.0020188066409900784,0.998779296875,1.0,0.6559998007141985,0.045420566166285425,0.02377174363937229,1.3713804808212444,0.9352448712484781,0.06475512875152184,0.01703881714309902,0.9829611828569009,0,1,False,True,0.9182060541053791,0.7584717124700546,0.24152828007936478,0.1824408620595932,0.817559152841568,0.5443949699401855,0.4646034985780716,0.5738096535205841,0.40955041348934174,0.590449646115303,0.1808992326259613,0.5760308615863323,True,0.24159667640924454,anneal_label_end1200,end 1200,1200
1201,0.0,0.002067359397187829,weak_token_router,1,[64],0.0031622456444893032,0.004329221264924854,0.0019952699076384306,0.998779296875,1.0,0.6574491542414762,0.04507839126745239,0.02337146014906466,1.3766929761040956,0.9358339874989579,0.06416601250104217,0.01669313179014185,0.9833068682098581,0,1,False,True,0.919140855708816,0.75892773270607,0.24107226729393005,0.18200642615556717,0.8179935961961746,0.5438854396343231,0.46397122740745544,0.5734951496124268,0.40944427996873856,0.5905557721853256,0.18111149221658707,0.5769213177263737,True,0.24101881682872772,anneal_label_end1200,end 1200,1200
1400,0.0,0.00121002655941993,weak_token_router,1,[64],0.0019725778547581285,0.0014291195693658665,0.0025160360819427297,1.0,0.999267578125,0.5268532247719122,0.025524323849822395,0.03911429255094845,0.5477432262414368,0.9537918876074717,0.04620811239252833,0.06665040712341296,0.933349592876587,0,1,False,True,0.8871414804840587,0.7253771424293518,0.2746228650212288,0.25544600188732147,0.7445540279150009,0.5799348950386047,0.5606056451797485,0.6209307610988617,0.4504016414284706,0.5495983958244324,0.09919675439596176,0.46993115171790123,True,0.31089603155851364,anneal_label_end1200,end 1200,1200
1600,0.0,0.000832428690046072,weak_token_router,1,[64],0.001493988893344067,0.0019769473292399198,0.0010110304720001295,0.999755859375,1.0,0.4251126097224187,0.027458729658974335,0.0558518090256257,0.33299617310694885,0.9393272899328824,0.06067271006711759,0.14363404618770398,0.8563659538122961,0,1,False,True,0.7956932437451785,0.7061876058578491,0.2938123792409897,0.29757893830537796,0.7024210542440414,0.5981660634279251,0.6018550097942352,0.6394691467285156,0.47062400728464127,0.5293760299682617,0.05875202268362045,0.40860867127776146,True,0.3536342903971672,anneal_label_end1200,end 1200,1200
0,0.05,nan,weak_token_router,2,[64],5.241864442825317,5.241091966629028,5.242636799812317,0.0068359375,0.0078125,0.001025557518005371,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,True,False,0.5,0.48730021715164185,0.5126997828483582,0.48730021715164185,0.5126997828483582,0.6294102668762207,0.6294102668762207,0.6310136914253235,0.49113818258047104,0.5088618695735931,0.0177236869931221,0.0,False,0.7648752778768539,anneal_label_end1200,end 1200,1200
50,0.05,4.9444499015808105,weak_token_router,2,[64],4.901143431663513,4.880512595176697,4.921774387359619,0.043701171875,0.032470703125,0.1344459056854248,0.10967481136322021,0.10677957534790039,0.10330319404602051,0.5507353382819791,0.44926466171802093,0.5082738372878202,0.49172616271217984,0,0,True,False,0.04246150099415891,0.5288654267787933,0.47113457322120667,0.48231515288352966,0.5176848620176315,0.672410249710083,0.6734239310026169,0.6726160496473312,0.5025952160358429,0.4974048286676407,0.005696401000022888,0.04655028134584427,True,0.6658139377832413,anneal_label_end1200,end 1200,1200
100,0.05,4.120250701904297,weak_token_router,2,[64],4.041279554367065,3.7691357135772705,4.31342351436615,0.275390625,0.12451171875,0.588719367980957,0.5128898620605469,0.35938501358032227,0.3340696096420288,0.5344176064672013,0.46558239353279873,0.5182531077669204,0.48174689223307965,0,0,True,False,0.016164498700280916,0.5266934931278229,0.4733065217733383,0.46991876512765884,0.5300812274217606,0.6855068057775497,0.6851100772619247,0.6851514726877213,0.4936307966709137,0.5063692480325699,0.012738451361656189,0.05677471682429314,True,0.6435534954071045,anneal_label_end1200,end 1200,1200
200,0.05,1.5671277046203613,weak_token_router,2,[64],1.4328007698059082,0.43156571686267853,2.434035837650299,0.937744140625,0.435546875,1.6511149853467941,1.0410871356725693,1.0814027786254883,1.0675460696220398,0.6132953289263524,0.3867046710736476,0.5032240667372675,0.49677593326273245,0,0,True,False,0.11007126218908489,0.5313182920217514,0.4686817228794098,0.47039318829774857,0.5296068042516708,0.689366340637207,0.6871401518583298,0.6884924620389938,0.48475854098796844,0.5152415037155151,0.030482962727546692,0.06092509254813194,True,0.6367390006780624,anneal_label_end1200,end 1200,1200
400,0.05,0.040888622403144836,weak_token_router,2,[64],0.01257601659744978,0.014901846880093217,0.010250186547636986,0.998046875,0.998046875,0.8376251903828233,0.4729736370500177,0.625672796741128,0.6216572467237711,0.6391163892794995,0.3608836107205004,0.5016096581808461,0.49839034181915387,0,0,True,False,0.13750673109865344,0.5472375601530075,0.4527624472975731,0.45000556111335754,0.5499944239854813,0.6849397420883179,0.6783947795629501,0.6790420860052109,0.45893578231334686,0.5410642474889755,0.08212846517562866,0.09723198786377907,True,0.6061709225177765,anneal_label_end1200,end 1200,1200
