condition,label,supervision_end_step,step,n_models,local_top_branch_counts_json,induction_top_branch_counts_json,train_loss_mean,train_loss_std,eval_loss_mean,eval_loss_std,local_loss_mean,local_loss_std,induction_loss_mean,induction_loss_std,local_accuracy_mean,local_accuracy_std,induction_accuracy_mean,induction_accuracy_std,same_top_branch_mean,same_top_branch_std,routed_role_match_mean,routed_role_match_std,branch_distribution_distance_mean,branch_distribution_distance_std,gate_routed_role_match_mean,gate_routed_role_match_std,gate_distribution_distance_mean,gate_distribution_distance_std,local_gate_entropy_mean,local_gate_entropy_std,induction_gate_entropy_mean,induction_gate_entropy_std,global_gate_entropy_mean,global_gate_entropy_std,global_gate_branch0_mean,global_gate_branch0_std,global_gate_branch1_mean,global_gate_branch1_std,global_gate_balance_error_mean,global_gate_balance_error_std,gate_target_nll_mean,gate_target_nll_std,local_gate_branch0_mean,local_gate_branch0_std,local_gate_branch1_mean,local_gate_branch1_std,induction_gate_branch0_mean,induction_gate_branch0_std,induction_gate_branch1_mean,induction_gate_branch1_std,local_branch0_loss_delta_mean,local_branch0_loss_delta_std,local_branch1_loss_delta_mean,local_branch1_loss_delta_std,induction_branch0_loss_delta_mean,induction_branch0_loss_delta_std,induction_branch1_loss_delta_mean,induction_branch1_loss_delta_std
anneal_label_end800,end 800,800,1201,5,"{""0"": 4, ""1"": 1}","{""1"": 5}",0.0011708799516782164,0.0008485857733309404,0.0009666350146289915,0.00044696683274084094,0.0013109073974192143,0.0007950339384989887,0.00062236265221145,0.00010260069854387459,0.99970703125,0.0003588119740405046,1.0,0.0,0.2,0.4,0.8,0.4,0.35665000764052446,0.03994484581183753,1.0,0.0,0.17991423979401588,0.014085843644963224,0.676165908575058,0.005548793013309234,0.6634945690631866,0.007427515021903874,0.6732922494411469,0.002690630512791693,0.4581996813416481,0.017552316574999588,0.5418003648519516,0.01755231790019722,0.0836006835103035,0.03510463447519449,0.5327636361122131,0.01136556718158237,0.5787056744098663,0.014927622657940384,0.4212943375110626,0.014927618070564098,0.39879143089056013,0.01531278671712546,0.6012085735797882,0.015312778026231499,0.2865804932080209,0.06813464970076692,0.14251419259235262,0.06140647787973863,0.12017115484050009,0.035803392503788126,0.2918102182360599,0.10002305357414906
anneal_label_end800,end 800,800,1400,5,"{""0"": 4, ""1"": 1}","{""1"": 5}",0.0007550959708169103,0.0006020638947849018,0.001171145885018632,0.0013199055184537714,0.0012120141022023746,0.001237481542078956,0.001130277662014123,0.0014079709053112655,0.9998046875,0.0003906250000000001,0.999755859375,0.00048828125,0.2,0.4,0.8,0.4,0.3282230048389687,0.0530688998254327,1.0,0.0,0.16742798388004304,0.01412218453542506,0.6790675312280655,0.0045713037259624755,0.6676196247339249,0.0060112853490938934,0.6761349171400071,0.001982402103879598,0.46130750626325606,0.01556154307814565,0.5386925309896469,0.015561534793636011,0.07738502472639083,0.031123077871781337,0.5425265491008758,0.011787534897827245,0.5715724527835846,0.014161680217431385,0.4284275621175766,0.014161679191783814,0.4041444629430771,0.012456522147995952,0.5958555400371551,0.012456521015432102,0.25074394584371473,0.06760178485253152,0.13320555367245107,0.05740939892141688,0.1122146364315995,0.04161040492610442,0.2513591445997008,0.0907029061333504
anneal_label_end800,end 800,800,1600,5,"{""0"": 4, ""1"": 1}","{""1"": 5}",0.005207614280516281,0.006663406267732403,0.005805457041424234,0.005779337578833321,0.006979877280537039,0.006522762967338363,0.004631036620412488,0.005069861126773391,0.9982421875,0.0018360933278284341,0.99892578125,0.0010540543527794387,0.2,0.4,0.8,0.4,0.33366133903356215,0.05773479812458253,1.0,0.0,0.14876885041594506,0.015491875728041294,0.6792823612689972,0.0014616277313293307,0.6722189843654632,0.004543548914085595,0.6779861778020859,0.002021489788569365,0.46947567015886305,0.012165192872381204,0.5305243790149688,0.012165185332364664,0.061048708856105804,0.024330378204741286,0.5592563569545745,0.014489301423210367,0.5674240678548813,0.00858111720271924,0.4325759381055832,0.008581112165639877,0.4186552181839943,0.011111306023757,0.5813447892665863,0.011111307091755887,0.3086883241659962,0.045747718451550116,0.16526061281329021,0.10283579423512926,0.12832903255912242,0.027445439127193095,0.27799070914479673,0.1376889375400859
unlabeled_entropy_balance,unlabeled,0,0,5,"{""0"": 3, ""1"": 2}","{""0"": 5}",nan,nan,5.241975593566894,0.004385966057714016,5.238694548606873,0.005445149713017928,5.2452565908432005,0.004779943319418788,0.00634765625,0.00034526698300124393,0.0064453125,0.0009959022487485909,0.6,0.48989794855663565,0.0,0.0,0.39026660978015537,0.2957339064002311,0.0,0.0,0.0,0.0,0.6230439722537995,0.0091777957870895,0.6230439722537995,0.0091777957870895,0.6217005550861359,0.009464289008373565,0.5001148849725723,0.03404159333679533,0.499885168671608,0.03404159812351147,0.05567740797996521,0.039209412383202864,0.7733239829540253,0.012498168503962376,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.0012431383132934571,0.0007665031670865035,0.0008589029312133789,0.0010666098907339808,0.0009370326995849609,0.000915204122728114,0.0005862951278686523,0.000862009467899062
unlabeled_entropy_balance,unlabeled,0,50,5,"{""0"": 2, ""1"": 3}","{""0"": 2, ""1"": 3}",4.957511329650879,0.010159538275743457,4.919669556617737,0.009501724412244339,4.903955578804016,0.013490097353418225,4.935383677482605,0.005964273242452659,0.0404296875,0.004755668871312868,0.03408203125,0.0035298378070171515,1.0,0.0,0.0,0.0,0.011514430264233405,0.004943796142765692,0.0,0.0,0.0010252200067043305,0.0008742709180526591,0.5101710870862007,0.024384490864906287,0.5101193934679031,0.024371258963641174,0.49508469104766845,0.028607125980517043,0.49946869611740113,0.003332435596368377,0.5005313426256179,0.003332428719991709,0.010537979006767274,0.005350761647662439,0.9432619899511338,0.04314403846133885,0.49346606284379957,0.013074142882307072,0.5065339565277099,0.013074141893938265,0.49300829917192457,0.013387536401429053,0.5069917097687722,0.013387534778041584,0.1175079107284546,0.009156168961375074,0.12233731746673585,0.006079259513972234,0.10657124519348145,0.008129363792026112,0.11024489402770996,0.006696207607704789
unlabeled_entropy_balance,unlabeled,0,100,5,"{""0"": 2, ""1"": 3}","{""0"": 1, ""1"": 4}",4.243768215179443,0.02168301735511063,4.207057404518127,0.033542294081269214,4.024955451488495,0.044127404558387845,4.389159202575684,0.024939772016966198,0.213134765625,0.005236233054083793,0.120849609375,0.005031903526557911,0.8,0.4,0.2,0.4,0.023364137277346993,0.02392232867827017,0.0,0.0,0.0076419636607170105,0.008123193387307714,0.5683155119419098,0.03380058906944651,0.5688084185123443,0.033839862788296246,0.5445386692881584,0.03329821418392482,0.5012845814228057,0.003587616777864004,0.49871545284986496,0.0035876046766282824,0.007973386347293854,0.00220159289497343,0.8622130870819091,0.05544556586387834,0.4931776449084282,0.020066829325946844,0.5068223580718041,0.020066833269374442,0.4957240283489227,0.010366170919790937,0.504275980591774,0.010366169532905888,0.4558309197425842,0.0390870171776534,0.4785127997398376,0.0327373121805324,0.31660387516021726,0.01632576945330696,0.31798999309539794,0.017002167636781522
unlabeled_entropy_balance,unlabeled,0,200,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",1.6577286005020142,0.057810749572248674,1.5780203700065614,0.06345729191998903,0.5865382611751556,0.11188631974169501,2.5695024609565733,0.04594149799933723,0.903466796875,0.02685262769063023,0.40361328125,0.011830521656959225,0.6,0.48989794855663565,0.2,0.4000000000000001,0.06075305692810895,0.03067494069633892,0.2,0.4000000000000001,0.02171757072210312,0.012281301781221077,0.6885724782943725,0.0011004326312746202,0.6888087660074234,0.0011991683920123221,0.678658077120781,0.00402221390870743,0.5016019880771637,0.003676163996734508,0.4983980551362038,0.0036761529442859856,0.006630240380764008,0.004512389963711811,0.6964142918586731,0.02507810155784071,0.5047377035021782,0.023040788019687404,0.4952623054385185,0.023040796538021647,0.5035151258111,0.007937762999252425,0.4964848801493645,0.007937768755149822,1.3341577470302581,0.14757161223020282,1.1783454179763795,0.23060664904751726,1.0037075996398925,0.07446360216262404,0.9138452410697937,0.1124104253115129
unlabeled_entropy_balance,unlabeled,0,400,5,"{""0"": 4, ""1"": 1}","{""0"": 4, ""1"": 1}",0.04313222095370293,0.002226207192170693,0.00954705337062478,0.0014048763029360105,0.01101806117221713,0.001840370873776831,0.008076045638881623,0.0013827893484260902,0.998583984375,0.0006623369124145771,0.999169921875,0.0006291063831408753,1.0,0.0,0.0,0.0,0.04331574655617025,0.036069495684940625,0.2,0.4000000000000001,0.025040031969547273,0.009315737831206958,0.688006779551506,0.0011461850188659594,0.6878076434135437,0.0019478881472366919,0.6678527802228927,0.003746353573804111,0.4999416321516037,0.0011837415262389622,0.5000584125518799,0.0011837445788144979,0.0022455483675003053,0.0008469529634319738,0.7088681638240815,0.02576027396016588,0.4912078782916069,0.026304691596523103,0.5087921231985092,0.02630468854040958,0.5015288949012756,0.010756454756662875,0.4984711065888405,0.010756447353128857,0.5389050071127712,0.10477225932632003,0.5274656143970787,0.21754440212904175,0.5496428333455696,0.10214336307304286,0.4812154330546036,0.20806195984366416
unlabeled_entropy_balance,unlabeled,0,401,5,"{""0"": 4, ""1"": 1}","{""0"": 4, ""1"": 1}",0.04311345294117928,0.0024876809718861284,0.009427342494018377,0.0014256165948048247,0.011007410706952214,0.00187341069422063,0.007847274350933731,0.0014774173415313552,0.9986328125,0.0006659268406731375,0.99921875,0.0006059410959956473,1.0,0.0,0.0,0.0,0.04388769832974078,0.03689026855432161,0.2,0.4000000000000001,0.02503863200545311,0.009381146944348273,0.6879910707473755,0.0011512190571028118,0.6877858996391296,0.001959774186713992,0.6677116483449936,0.003762179322722189,0.4999192014336586,0.001187501694617582,0.5000808462500572,0.0011874906638960191,0.00226629376411438,0.000838482036310219,0.7089909851551056,0.025749703761712883,0.49110864102840424,0.02626901130668251,0.5088913634419441,0.026269011027015638,0.5015318214893341,0.010861548465206615,0.4984681785106659,0.010861542488132892,0.538260756013915,0.10515610309123209,0.5262424762826413,0.21671621347687903,0.5469630574109032,0.10291344796424276,0.47727353621739893,0.20651519247317868
unlabeled_entropy_balance,unlabeled,0,600,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.037531659752130506,0.00141951280794478,0.006619771989062428,0.0007286240441502245,0.0077822011895477775,0.0014756983539417395,0.005457342800218612,0.0008665225756028172,0.998828125,0.0005437269885576194,0.999169921875,0.00045281340310037615,0.6,0.48989794855663565,0.2,0.4000000000000001,0.06905570897810624,0.05388130004457126,0.2,0.4000000000000001,0.045889467000961304,0.02788284535949099,0.6804564327001572,0.00229267687424008,0.675599017739296,0.006474843392830218,0.6139373928308487,0.020871617221659845,0.4999195635318756,0.002017400637557047,0.5000804737210274,0.002017400949056646,0.004004691541194916,0.001828968718406352,0.7362166196107864,0.05040574058746788,0.4883879914879799,0.033852917438503084,0.5116120278835297,0.03385291620890384,0.5151923090219498,0.03851759223473169,0.484807713329792,0.03851759190346101,0.4087697866372764,0.10966188903072052,0.41229098988696933,0.18507602578754406,0.42906524724094197,0.11283973249716858,0.35829676723806186,0.1687664540225163
unlabeled_entropy_balance,unlabeled,0,800,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.031003474816679956,0.002551887629917393,0.0041366907535120845,0.0011258677411297069,0.004577979480382055,0.0017361241179847601,0.0036954020848497748,0.0010286571236542354,0.99931640625,0.0005437269885576194,0.999169921875,0.00029296875000000004,0.6,0.48989794855663565,0.2,0.4000000000000001,0.1188229684015035,0.07643277517525403,0.2,0.4000000000000001,0.059763287752866746,0.04094109809357255,0.6681897193193436,0.0050637164135483624,0.6569640189409256,0.008531935201271858,0.5409023314714432,0.019058758341176398,0.5011067390441895,0.0036700799652990353,0.4988932996988297,0.0036700802891546087,0.007151767611503601,0.0031528505636566366,0.758979207277298,0.07163867481181495,0.47439953684806824,0.048135912551965754,0.5256004557013512,0.0481359107224096,0.5065759569406509,0.06777661663524016,0.4934240520000458,0.06777662643502246,0.28138469528639687,0.07008908589337874,0.3317442446597852,0.16969334985658094,0.32382408550474795,0.12027196286720525,0.29015781378839167,0.16011176011519843
unlabeled_entropy_balance,unlabeled,0,801,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.030849235504865645,0.002209464009932012,0.003993255575187505,0.001038636611011585,0.004386737185996026,0.001491823909485159,0.0035997739410959183,0.001053833728231694,0.9994140625,0.00045281340310037615,0.999267578125,0.00021836601342771383,0.6,0.48989794855663565,0.2,0.4000000000000001,0.11787699626859631,0.07717440470903852,0.2,0.4000000000000001,0.05989405587315559,0.04102717946812832,0.6680866718292237,0.005106526441479548,0.6568604975938797,0.008542396894842035,0.5405820310115814,0.01888359870780461,0.5011258095502853,0.0036505658448033568,0.4988742366433144,0.003650581274129045,0.007128699123859406,0.003108139473132328,0.7592385917901993,0.07176920922908156,0.47421605288982394,0.04831998088734982,0.5257839560508728,0.04831998973881617,0.5065299734473229,0.06787934049144255,0.4934700310230255,0.06787934106427711,0.2813241653260775,0.07039051252752124,0.33025948555441575,0.16854196719054304,0.3242676244699396,0.12076172942990399,0.2881242809467949,0.15608615512392557
unlabeled_entropy_balance,unlabeled,0,1000,5,"{""0"": 2, ""1"": 3}","{""0"": 3, ""1"": 2}",0.02723030038177967,0.0008366900258335119,0.0024935326189734043,0.0010047650589105654,0.0026526521192863583,0.0006552501606755177,0.0023344130953773857,0.0014189273356602903,0.999658203125,0.0002489755621871477,0.999755859375,0.0003088161777508183,0.4,0.48989794855663565,0.2,0.4000000000000001,0.1860637760240339,0.1277521319604628,0.2,0.4000000000000001,0.08606636971235275,0.06053791954004372,0.6434035509824753,0.01233448475726034,0.6347634434700012,0.017749290285730707,0.49224973320960996,0.01642946770034769,0.5007614910602569,0.005321661835841985,0.499238546192646,0.0053216671204988015,0.01070145219564438,0.0010386208388305847,0.8100822687149047,0.11355944022012923,0.4459707200527191,0.06814091600367074,0.5540292859077454,0.06814091501787627,0.4991219252347946,0.06737550626411763,0.5008780777454376,0.06737550067948397,0.2237089828355238,0.1005147591739216,0.31990763775538655,0.15456045644032168,0.3068388721207157,0.1419774968414013,0.2805399080971256,0.13828810809949388
unlabeled_entropy_balance,unlabeled,0,1200,5,"{""0"": 2, ""1"": 3}","{""0"": 3, ""1"": 2}",0.030262036994099618,0.005802270878472153,0.006866656197234988,0.004679869956103041,0.009044469048967585,0.006402390863309728,0.0046888431708794085,0.0029836301047992957,0.997412109375,0.0022247628417762727,0.998876953125,0.0010078011445581198,0.4,0.48989794855663565,0.2,0.4000000000000001,0.2156441549982931,0.13246156508909562,0.2,0.4000000000000001,0.09795282632112504,0.07083916777590801,0.627105587720871,0.01854928703581769,0.6223815530538559,0.03130688742293431,0.45636391937732695,0.026968969745183966,0.5056185185909271,0.008505038310980808,0.4943815156817436,0.008505031190222176,0.017914243042469025,0.009731012025065244,0.8273672789335251,0.13411053549075874,0.44838392585515974,0.09173758576933021,0.551616071164608,0.09173758103257261,0.5012043759226799,0.055618587349041654,0.4987956389784813,0.055618579646047675,0.28286633277893997,0.09966038366265093,0.2983015549427364,0.141697422295807,0.3771446721453685,0.18363898805558562,0.28363061489653774,0.11809513684346028
unlabeled_entropy_balance,unlabeled,0,1201,5,"{""0"": 2, ""1"": 3}","{""0"": 3, ""1"": 2}",0.02829985097050667,0.003767128399973094,0.006219594489084557,0.003956965562934435,0.00792815513559617,0.005427676657580782,0.004511033813469112,0.0026630977453195987,0.99765625,0.0021484375,0.99892578125,0.0008400708268596315,0.4,0.48989794855663565,0.2,0.4000000000000001,0.21489769679720103,0.13500247921639275,0.2,0.4000000000000001,0.09775746390223503,0.07053739281518591,0.6272630035877228,0.017933490256958874,0.6223380833864212,0.031289755241604905,0.456208647787571,0.026920206669742056,0.505602665245533,0.008772699197106767,0.4943973869085312,0.008772699173599302,0.01795957237482071,0.010528676398767664,0.8268946945667267,0.1331667202564168,0.4487269714474678,0.0914735968700381,0.5512730315327644,0.09147359692627732,0.5012690171599388,0.05608019366818481,0.4987309843301773,0.05608018634643409,0.2784242684429046,0.09973976220798166,0.2989769312029239,0.14324973971033134,0.36955871351528913,0.17329979459124115,0.28532358177471906,0.11688643623687456
unlabeled_entropy_balance,unlabeled,0,1400,5,"{""0"": 2, ""1"": 3}","{""0"": 2, ""1"": 3}",0.023665055632591248,0.001230321103698251,0.002946732143755071,0.0021046231786357276,0.002628086553886533,0.0016351085573258844,0.0032653776579536498,0.002833065173478654,0.9994140625,0.0005694288959809863,0.999365234375,0.00068359375,0.6,0.48989794855663565,0.2,0.4000000000000001,0.1743974672346138,0.1282210467836916,0.0,0.0,0.09966703876852989,0.06795794900975323,0.6000737845897675,0.019013594226461247,0.607106551527977,0.03811223708729713,0.40922280848026277,0.0313056490873475,0.5004163146018982,0.006881209745030125,0.4995837315917015,0.0068812093968189,0.012912590801715852,0.004888136624337541,0.8576679199934005,0.13262179831427312,0.4209679409861565,0.11888527331008869,0.5790320634841919,0.11888525898793,0.47671037167310715,0.051267678850845676,0.523289643228054,0.05126767449779633,0.21548423054628074,0.15614211137043846,0.33631989802233875,0.14378997767845,0.2964054750627838,0.14490488498277318,0.3729585847235285,0.15092127137574424
unlabeled_entropy_balance,unlabeled,0,1600,5,"{""0"": 2, ""1"": 3}","{""0"": 2, ""1"": 3}",0.017470227740705013,0.001693989223120389,0.0018634806474437937,0.0007151639171779289,0.002364581247093156,0.0008725784588388434,0.001362380015780218,0.0008064839355936233,0.99970703125,0.00018269811458857134,0.9998046875,0.00023920798269366973,1.0,0.0,0.0,0.0,0.20694246257390914,0.12157545104707305,0.0,0.0,0.1275361504405737,0.08267875526734371,0.5290477275848389,0.042847455418893024,0.5518820822238922,0.057482584387182414,0.31602993309497834,0.02440519557624581,0.5004668936133385,0.006361857128921021,0.4995331510901451,0.0063618607851661365,0.01240365207195282,0.0029856804810205364,0.9838913321495056,0.20426287141154115,0.37931927517056463,0.16695104668854685,0.620680733025074,0.16695104434789218,0.45581640750169755,0.06629257750949992,0.5441835999488831,0.06629258107600278,0.22884116491186432,0.18458396019346443,0.6154840534727555,0.3616457621692624,0.3701167229533894,0.24296488138229516,0.60601676068909,0.301215036944207
